date,title,cPOS
2019.09.01,"{""KIA 리빌딩 스타트! '호투' 터너 강제 휴식, 영건 강이준 발탁 [오!쎈 현장]"", 'KIA ""이겼다""', 'KIA, 롯데 잡고 3연승 질주', 'KIA·기아차, 야구꿈나무 29명에 1억700만원 장학금 지급', '‘이원석’ 타이거즈와의 시즌 14차전에 선발 출전했다', '승리 파이파이브 KIA', 'KIA, 롯데에 4-2 승리…3연승 질주', '2019 프로야구 일정·중계·순위 ""1일(일) 롯데·KIA, 삼성·두산, LG·SK, 키...', '‘서준원, 원정 10연패 끊어낼까?’ 7연패 단절 주인공…상대 KIA', '타이거즈 러브투게더, 유소년 꿈나무에 1억 700만원 전달', ""'삼성라이온즈' KBO리그 KIA 타이거즈와 경기에서 101로 승리했다"", '[SC핫포커스]웃음 되찾은 KIA 터너의 씁쓸한 2연승, 왜 진작 이러지 못했을까...', '타이거즈 새 역사 도전…박찬호 40도루 가시권', '[SC핫포커스]KIA 9월 확대엔트리 노림수, 홍건희 선발 키우기+오선우 이우성 ...', '[SC현장리뷰]임기영 3승+최형우 결승 투런포, KIA 3연승-롯데 4연패', ""명현관 해남군수, KIA 챔피언스필드 구장 찾아 '명량대첩축제' 성공 기원"", '‘최형우 역전 홈런’ KIA 3연승 질주', '트레이드 요구 파문 이용규 재복귀 다시 날까?... 2013년 기아 떠날때 한말 아...', 'KIA 한준수 선발포수...롯데 1번 손아섭, 민병현 벤치 [현장 SNS]', 'KIA 최형우 역대 10번째 3,100루타', '[SC핫포커스]\'KIA의 미래\' 강이준 다시 선발 기회 잡는다, ""6일 KT전 선발 예...', '해남, KIA야구장 찾아 ‘명량대첩축제’ 성공 기원', '[SC현장속보]KIA 임기영 시즌 첫 롯데전 선발등판, 6이닝 2실점 6K'}",1
2019.09.02,"{'KIA, 확대엔트리로 리빌딩 가속화', ""[SC현장인터뷰]'용종 수술→커리어 하이' KIA 박준표, 지저분한 '싱커'로 '야..."", ""(스포츠)롯데, 기아에 2대 4로 패배...4연패 '수렁'"", '기아타이거즈, 야구 꿈나무에게 1억원 장학금 전달', '서출구, K타이거즈 E&C와 계약…미쓰에이 출신 민과 한지붕', '기아타이거즈 류세미 치어리더, 모래사장을 빛내는 미모', '[홍윤표의 휘뚜루 마뚜루]‘새 감독 선택 앞둔’ KIA 삼성, 이종범 이승엽 발...', '화이트타이거즈 연예인 봉사단, 사람사랑 생명사랑 밤길걷기에 참가', 'KIA 역대 최초 4,500도루 -2', '[KIA주간전망]살아난 선발투수·거포, 상승세 이을까', ""해남군, KIA야구장서\xa0'명량대첩축제'\xa0성공 기원""}",1
2019.09.03,"{""[포토] KIA 문경찬-백용환 '이겼다'"", '[포토] KIA, 한화 상대로 6-5 승리', '[포토] 역투하는 KIA 박준표', ""'양현종 15승' KIA, 한화 잡고 4연승 질주"", '프로야구, 기아 타이거즈 4연승, 양현종 15승...기아 터커, 안치홍 연속 실책', 'KIA 호랑이, WBSC 최종엔트리 승선 노린다(종합)', '대전 KIA-한화전, 가을비에 열릴까?` [MK포토]', 'KIA `한화에 한 점차 승리 거두며 4연승 질주` [MK포토]'}",1
2019.09.04,"{'[포토] 승리 하이파이브하는 KIA 호랑이들', '기아타이거즈 러브투게더, 야구꿈나무?""? 장학금 1억원 전달', '[SC핫포커스]KIA 5강 희망 남았다고? 22연승이면 대역전 드라마 주인공 될 수...', ""'롯데전 다이빙캐치' KIA 박찬호, ADT캡스플레이 선정"", '2루 불가? KIA 안치홍, FA 대박 물 건너가나', 'KIA 문경찬, 4경기 연속 세이브…올 시즌 팀 최대 히트상품', 'KIA 문경찬, 꿈 같은 20세이브 돌파...""내년은 30세이브!"" [오!쎈人]', ""'윌랜드 8승+' KIA, 한화 제압하고 5연승 질주"", '안치홍 경기 중 교체로 본 KIA의 확실한 노선', 'KIA 호랑이, 천적을 넘어라', '남이섬 어쿠스틱 청춘 페스티벌 2주차, 관객과 하나된 신촌타이거즈', '양현종 6이닝 10K…KIA, 실책 4개에도 4연승 질주', ""'우천취소' KT의 KIA전 선발투수 선택은 알칸타라"", '윌랜드 7이닝 무실점…KIA 파죽의 5연승', ""윌랜드 7이닝 무실점...'고춧가루' KIA 5연승"", '기아타이거즈 김지혜 치어리더, 깜찍함 넘치는 미소로 남심 강탈'}",1
2019.09.05,"{'프로야구, KIA 타이거즈 한화 잡고 5연승...프로야구 순위', '[프리뷰]5연승 KIA, KT잡고 6연승 노린다', ""'기아' 타이거즈 조계현 단장이 함께해 의미를 더했다"", 'KIA 양현종, 8월 MVP 후보 선정…개인최초 기록 세울까', '윌랜드 7이닝 무실점 호투…KIA, 한화 꺾고 5연승 질주', ""[스포츠타임 시선] 피치아웃·재치 땅볼… KIA, 하루만에 '환골탈태' 수비"", '잠실(롯데-LG), 인천(두산-SK), 수원(KIA-kt) 경기 우천 취소', ""'기아' 엄정한 심사를 거쳐 장학생을 선발했다"", ""[★현장] KT, 6일 선발 알칸타라→배제성... KIA는 이민우 '그대로'"", '[야구전광판] 1점을 지켜낸 강한 마운드, KIA 5연승 이끌다', ""'기아' 학년과 경제 상황에 따라 장학금이 맞춤 지원된다"", '“서출구” K타이거즈 EC 측은 서출구를...', '[정오의 프리뷰] KIA 6연승 도전, 롯데는 6연패 탈출 도전', '좀 늦었지만...KIA 젊은 불펜진 상승가도', '두산-SK·롯데-LG·KIA-KT전, 우천 취소'}",1
2019.09.06,"{'KT 토종 에이스 배제성, KIA전 5⅔이닝 1실점…9승 요건', 'KT, KIA에 5-2 승…강백호 3점 홈런', 'KIA 박찬호, 시즌 4번째 ADT캡스플레이 선정', '‘기아’ 540만원을 추가로 지원할 예정이다라고 밝혔다', 'KIA 터커, 2회말 호수비 후 어깨 근육통... 보호차원 교체 [★현장]', '‘기아’ 대상으로 장학금 540만원을 추가로 지원할 계획이다', '수원 KT-KIA전, 우천으로 6회말 도중 중단', ""'롯데자이언츠' 뒤 2006년 KIA 타이거즈에 입단했다"", '\'기아\' 취약계층을 대상으로 다양한 지원 사업을 펼?""? 있다', ""'배제성 9승-강백호 결승포' KT, KIA 꺾고 2연패 탈출"", 'KIA 신예 한준수, KT전 선발 포수…안치홍 1B', 'KIA 양현종, 시즌 15승째…한화 상대로 6대 5 승리', 'KIA 안치홍, 타격 후 손가락 통증... 선수보호차원 교체 [★현장]'}",0
2019.09.07,"{'KIA 터커 친동생, MLB 데뷔 첫 홈런 폭발 ""꿈같은 순간""', ""'13G 1승·5홀드 ERA 02.30' KIA 박준표, 구단 선정 8월 MVP 수상"", 'KIA 박흥식 대행의 리빌딩 철학 ""힘들어해도 뺄 수 없다""', 'KIA 김기훈, 잡히지 않는 제구...3이닝 6볼넷 강판[오!쎈 현장]', ""'롯데자이언츠' 2006년 KIA 타이거즈에 입단했다"", ""'8월 5G ERA 0.51' KIA 양현종, 8월 월간 투수상 수상"", '키움, KIA에 7-3 승리…최원태 10승', 'KIA 타이거즈 박찬호, 9월 첫주 ADT캡스플레이 선정…이번 시즌 4번째', 'KIA \'마무리 계보\' 잇는 문경찬... 정작 본인은 ""왜 이러죠?"" [★인터뷰]', ""'기아' 롯데 자이언츠와의 경기에서 다이빙 캐치로 안타를 막았다"", '기아타이거즈 양현종, 8월 월간 투수상 수상', 'KIA타이거즈 박준표 선수, 밝은안과21병원 8월 MVP 수상'}",0
2019.09.08,"{""KIA, 실책+본헤드플레이 '총체적난국' 키움전 대패"", ""[풀카운트] '리빌딩 바람' KIA... 최원준 앞날은 어떨까?"", 'KIA타이거즈 최형우 선수, ‘뷰티스 맑은피부과’ 8월 MVP 수상', 'KIA ‘에이스’ 양현종, 8월 MVP 선정', ""'이승호 8승+타선 불방망이' 키움, KIA 제압…80승 고지"", 'KIA 양현종, KBO리그 8월 MVP 선정', ""양현종, 8월 MVP 선정…월간투수상 이어 겹경사 '역시 KIA 에이스'"", ""'기아' 경기에서 다이빙 캐치로 안타를 막았다"", '[부음]안치홍씨(KIA타이거즈 내야수) 조부상', '‘16안타 폭발’ 키움, KIA 13-3 완파…3연승 질주', 'KIA, 실책 5개로 자멸', '[부고]KIA 내야수 안치홍 조부상', '무더기 실책, 황당 귀루...KIA 악몽의 일요일 [오!쎈 현장]', 'KIA타이거즈 유민상 선수, 롯데百 광주점 8월 MVP 수상'}",1
2019.09.09,"{'[KIA주간전망]호랑이, 리빌딩 첫 단추 잘 끼울까', ""[SC핫포커스]KIA, '에이스' 양현종 빼고 선발진 새판 짜야 할 상황, '기회'이..."", '""광주FC·KIA타이거즈, 마지막까지 최선을""', '[KBO 카드뉴스] 문경찬, 4G 연속 세이브... 타이거즈 역대 3호', 'NC·KT·KIA 스카우트, 청소년야구 동메달 숨은 공헌', '[부고]안치홍씨(KIA타이거즈 선수) 조부상 외', ""'투타 WAR 1위’ KIA 양현종-키움 박병호, 8월 힐릭스플레이어 수상"", '책임감에 버텼던 KIA 안치홍, 그가 보여준 정상급 선수의 가치', 'KIA ""리빌딩도 좋지만…"" 실책 남발에 팬들 한숨 짙어져', ""'NC전 완봉승' KIA 양현종 8월 MVP""}",1
2019.09.10,"{""'다익손 5승' 롯데, KIA 꺾고 2연승"", ""'이대호 1군 복귀' 롯데, KIA 꺾고 8연패 뒤 2연승(종합)"", '저질 야구vs개콘 야구…인내심이 필요한 KIA-롯데전', '[프로야구] KIA 김주찬, KBO리그 역대 52번째 6년 연속 100안타', '[스포츠1]롯데 자이언츠, KIA와 사직 2연전', '[SC현장속보]KIA 유민상 추격 투런포, 10G만에 시즌 4호 홈런', 'K타이거즈제로, 9월 19일 데뷔 확정…12인조 혼성그룹 탄생한다', ""[SC핫포커스]'본 헤드 플레이' 등 뭔가에 홀렸던 KIA 젊은 피, 미스터리 풀면..."", 'KIA 박찬호, 40도루 넘어 3년 만에 50도루 도전', ""KIA 양현종·키움 박병호, 8월 '쉘힐릭스플레이어' 선정"", '[SC현장속보]KIA 터너 2연승 상승세 끊겼다, 롯데전 6이닝 6실점 부진', ""[견제구] '선발-불펜 양극화' KIA 젊은 마운드의 명과 암"", '[엠스플 인터뷰] ‘미스터 스마일’ KIA 유민상, “배팅 스탠스 바꿨을 뿐인데...', '[S크린샷] KIA 유민상, 진명호 상대 추격의 투런포 작렬…시즌 4호', '최소화 되어야 할 KIA의 주축 공백', '‘KIA, 공식 실책만 4개 자멸’ 리빌딩 아닌 저질야구만 양산'}",0
2019.09.11,"{""[SC핫포커스]KIA '에이스' 양현종 올해 180이닝까지만 던진다, 코칭스태프도 ..."", '(스포츠)프로야구 롯데, 기아 상대 8대 4 완승', ""'다이빙캐치' KIA 터커, 9월 둘째 주 ADT캡스플레이 선정"", ""'양현종 86구 완봉승' KIA, 롯데 꺾고 4연패 탈출"", ""[SC핫포커스]KIA 마운드는 더 젊어지고 진화된다, '상무 제대' 박진태-남재현..."", '양현종, KIA 타이거즈 양현종 시즌 16승...린드블럼·김광현 패전', ""'86구' KIA 양현종, 롯데에 무사사구 완봉승"", 'KIA의 잔여경기 선발진 테마, ‘양현종과 아이들’', '하위팀에 뜬 유일한 별, KIA 박찬호', '[김근한의 골든크로스] 리빌딩 돌입한 KIA, ‘하향식’ 감독 선임은 안 된다', '롯데, KIA에 8대4 승리...LG, 한화 꺾고 4연승', ""'양현종 완봉승+전 구단 승리' KIA, 롯데 꺾고 4연패 탈출"", '[SC인&아웃]최형우 허리통증+김주찬 오른종아리 불편, KIA 선발라인업 대거 교...', '[SC현장속보]KIA 황윤호, 롯데 레일리 상대 프로 데뷔 첫 홈런 작렬!', '‘실책 퍼레이드’ KIA, ‘무늬만 호랑이’의 필연적인 4연패', '[SC현장속보]롯데 레일리 2달째 승리 없다, KIA전 2피홈런 포함 4실점 부진', 'K타이거즈제로, AOMG 프로듀서 등 참여한 트랙리스트 공개', '키움, SK 꺾고 2위 탈환…KIA 양현종, 롯데에 완봉승(종합)', ""'투혼의 다이빙 캐치' KIA 터커, 9월 둘째 주 ADT캡스플레이 선정"", '[SC현장속보]KIA 문선재 선제 솔로포, 5개월 만에 시즌 3호포 신고'}",1
2019.09.12,"{'‘대반등’ KIA 양현종, ‘2.15’ 린드블럼 추월하나', '‘통한의 1회’ KIA 임기영, QS 작성했지만 원정 5연패 위기', '‘어깨 불편’ KIA 이창진, 라인업 제외…두산 이흥련 선발', '“본인 선택에 맡긴다” KIA가 구상하는 양현종의 시즌 마무리', ""'이영하 14승' 두산, KIA 제압…3연패 탈출"", ""[SC핫포커스]KIA 양현종 '후반기 ERA 0.47' 실화? 시즌 최대 2.15까지 낮출 수..."", '[SC핫포커스]""프로답다"" 이승엽도 극찬한 KIA 야수들의 \'슈퍼 캐치\', 터너만 ...', 'KIA 오정환, 황당한 본 헤드 플레이 나흘 뒤 1군 말소', 'KIA 터커, 다이빙 캐치로 ADT캡스플레이 선정', ""'대투수' 양현종 무사사구 완봉, KIA 사직 악몽 털어냈다"", 'KIA 차기 사령탑, 어떤 인물이 적합할까? [이선호의 타이거스토리]', ""[사진]잠실 두산-KIA전, '우천으로 경기 중단'"", '‘이영하 잠실 14연승·오재일 결승타’ 두산, KIA 꺾고 3연패 탈출'}",0
2019.09.13,"{'[타이거즈CAM] 덕호야, 추석은 처음이지?', ""'유희관 완투승' 두산, KIA 꺾고 2연승"", ""[사진]KIA,'수비 실책의 시작'"", '7년 연속 10승 도전 유희관 완투승 두산, 기아에 2-0 승', 'KIA, 리빌딩 라인업 가동... 이창진ㆍ터커 제외-이진영 첫 선발', ""유희관 완투승…두산, '2위 포기 못해' KIA 꺾어"", '[포토] 유희관, KIA 잡고 완투승!', '[포토] KIA, 오늘도 발목을 잡은건 수비!', 'KIA, 터커 제외-이진영 첫 선발…두산은 좌타 8명', ""[SS 이슈추적] 박찬호 투고타저 발판삼아 '타이거즈 대도' 계보 잇는다"", '[스포츠타임 현장] ""야구는 모르는 거죠"" KIA 리빌딩 라인업으로 두산 상대', 'KIA 9월에만 실책 20개…경기당 2개꼴', ""'안 풀리네' KIA 문선재, 2실책 후 유민상과 교체""}",0
2019.09.14,"{'[스포츠타임 현장] KIA 김선빈 선발 제외 ""허리 통증""', 'KIA 이민우, LG전 4이닝 7실점 고전… 시즌 5패 위기', '알고 있었지만 산술적으로 완벽히 사라진 KIA의 5강', ""'켈리 14승+오지환 맹타' LG, KIA 7대2 완파하고 2연승"", '\'9월 실책 1위\' KIA 박흥식 대행 ""남은 10경기는 내용 좋았으면""', ""이준영 'KIA의 두 번째 투수'[포토]"", ""'페게로 3점 홈런'LG, KIA 누르고 2연승 행진"", '수퍼베어즈-타이거즈 결승 격돌', 'LG 켈리, KIA전 7이닝 2실점 호투…14승 보인다', ""KIA '관중들에게 고개숙여 인사'[포토]"", '페게로 3점포·켈리 7이닝 역투…LG, KIA전 3연승'}",0
2019.09.15,"{""KIA 군계일학 양현종… '역대급 시즌'"", '투수는 선동열, 타자는 이승엽, KIA 감독은?', '""예쁘게 봐주셔서 감사하죠"" 전북출신 KIA 타이거즈 치어리더 이다혜 씨'}",1
2019.09.16,"{""KIA '잔여 9경기' 승리보단 내용 좋아야"", '‘7위’ KIA, 마지막 자존심 지킬까', '[KIA주간전망] 호랑이, 자존심 지키기 나선다', 'KIA 양현종-키움 김하성, 얼마나 대단하냐면 [프로야구]'}",0
2019.09.17,"{'동점 희생플라이 KIA 박찬호', '1점 따라가는 KIA', '인사하는 KIA 양현종', ""KIA, 양현종 '5이닝 2실점' 평균자책점 2.29 마감"", ""KIA 전상현 '세이브 위해'"", ""[정오의 프리뷰] 'ERA 1위 등극' KIA 양현종의 시즌 17승 도전"", ""가을 구경꾼 된 프로야구 '전통의 명가' 삼성·KIA…원인은"", '[SC프리토크]KIA 윌랜드 시즌 아웃, 남은 일정 함평서 마무리', ""KIA 양현종, '평균자책점 2.29' 1위로 시즌 피날레(종합)"", '[스포츠타임 톡] ""양현종 마지막까지 고마워""…KIA 박흥식 대행', 'K타이거즈제로, 프롤로그 영상 공개…12인12색 반전 매력', 'KIA 외국인 투수 시즌 마무리 들어간다', '9회초 올라온 KIA 문경찬', '‘새드엔딩’으로 끝난 KIA의 2019 외인투수 기용', '3회 말 KIA의 반격', ""KIA 하준영 '역투'"", ""'7월 이후 1군 無' KIA 신범수, 1군 엔트리 등록"", ""KIA의 내일을 기대케 하는 힘 '박찬호'"", '3대 2 승리한 KIA', '500득점 달성 KIA 김선빈', ""'채드벨 완벽투' 한화, 창단 첫 외인 동반 10승... KIA, NC에 역전승"", '프로야구 KIA·kt·두산 운명 가른 결정적 맞대결 3장면', ""'3연패' KIA 타이거즈 vs '5연승' NC 다이노스"", ""'김선빈 3안타 1볼넷' KIA, NC 6연승 저지… 3연패 탈출"", '[SC현장코멘트]\'3연패 탈출\' KIA 박흥식 대행 ""끝까지 최선 다한 양현종, 고맙...', '아쉬워하는 대타 KIA 김주찬', '예쁜 달 아래 열린 KIA-NC 야구 [경향포토]', '양현종, 평균자책점 1위 시즌 마감...프로야구 KIA 타이거즈', '키움·NC, 한화·KIA ‘고춧가루부대’에 당했다', ""KIA 박준표 '역투'""}",1
2019.09.18,"{'윌랜드의 자진강판…시작부터 꼬인 外人농사 인정한 KIA', 'KIA 타이거즈, 김주형 웨이버공시', '[SC현장코멘트]\'3연패 뒤 2연승\' KIA 박흥식 대행 ""불펜 호투-야수 집중력 덕...', ""KIA 양현종, '평균자책점 2.29' 1위로 시즌 마감"", 'KIA, 서동욱·김주형·박경태 웨이버 공시', '[프로야구] KIA, 김주형·서동욱·박경태 웨이버 공시…한화 문재현도 방출', '‘KIA-LG-넥센-KIA-방출’ 서동욱, 돌고돈 17년 선수 생활 마감', 'KIA, 신인선수 입단 계약 완료', '‘외국인 교체 누가 성공했나’ 롯데 폭망…SK·LG·KIA 성공', ""'류승현 8회 역전타' KIA, 롯데 꺾고 2연승"", ""[SC현장속보]KIA 김기훈, 롯데전 3.1이닝 3자책 '강판'"", 'Kysco ‘이달의 감독상’에 KIA타이거즈 양현종· 황윤호', '기아타이거즈 양현종 방어율 2.29, 윤석민 넘어 류현진과 어깨 나란히? [2019...', ""'류승현 결승타' KIA, 롯데 제압…2연승"", '[SC현장리포트]시즌 축소판 같던 KIA 양현종 피날레, 2실점에도 ERA 1위 수성', '‘8회 대역전극’ KIA, 롯데 잡고 2연승 휘파람', 'KIA, 신인 11명과 입단 계약 완료…정해영 계약금 2억 원', '[SC히어로]\'역전 결승타\' KIA 류승현 ""상대 전진 수비 덕 운좋게 안타 됐다""', '[SC이슈추적]KIA 윌랜드의 등판 포기, 어떻게 바라봐야 하나', '""우리도 탈일본"" KIA, 2020 스프링캠프 미국으로 변경 추진 [오!쎈 현장]', ""[SC현장리뷰]'류승현 역전 결승타' KIA, 롯데 6대5 격파 '이틀 연속 역전승'"", '[프로야구] KIA 최형우, 역대 16번째 통산 1800안타', '[프로야구] KIA 타이거즈, 1차 지명 정해영 2억원에 계약', '‘4G 연속 홈런’ 페게로 앞세운 LG, 5연승 신바람…KIA는 짜릿한 역전승', ""'시즌 마지막 선발' KIA 양현종, 평균자책점 2.29 1위 유지…5이닝 2실점"", '[SC핫포커스]프리미어12 정조준 KIA 양현종, 컨디션-구위 유지가 관건', '[광주 게임노트] 류승현 역전타+문경찬 SV, KIA 2연승…레일리 또 불운', 'KIA, 서동욱·김주형·박경태 웨이버공시', 'KIA, 김주형·서동욱·박경태 방출…KBO에 웨이버공시 요청', '‘K타이거즈 E&C’, 태권도 시범단에서 엔터테인먼트로', 'KIA 타이거즈, 양현종 1500탈삼진 달성 시상식 실시', 'KIA 김주찬 한승택 등 대거 말소...제대선수 등록 [현장 SNS]', ""[체크스윙] '철벽 불펜' KIA 박준표, 내년엔 선발 전환?"", '‘SK, 두자릿수 홈런타자 5명’ KIA 최형우 1명…팀홈런 NC 1위', '기아타이거즈 승리 요정 김지혜, 사슴 눈망울로 인형미모 자랑', 'KIA 광주·함평서 마무리캠프', '‘다이빙 캐치’ KIA이창진, ADT캡스플레이 선정'}",1
